구,동,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도
노원구,공릉동,진명비베레,12.088,202203,5,9800,6,2012
노원구,상계동,은빛2단지,49.77,202203,7,54500,15,1998
노원구,중계동,롯데우성,115.26,202203,7,135500,6,1993
노원구,공릉동,시영2단지(라이프)아파트,34.44,202203,9,44000,13,1994
노원구,상계동,상계2차중앙하이츠,134.97,202203,11,110000,11,1998
노원구,월계동,현대,59.95,202203,12,78000,17,2000
노원구,상계동,은빛2단지,39.7,202203,12,50500,13,1998
노원구,하계동,청구,84.97,202203,12,85000,2,1988
노원구,하계동,청구,84.97,202203,12,85000,2,1988
노원구,월계동,현대,84.98,202203,12,93000,16,2000
노원구,하계동,장미(시영6),54.29,202203,15,67700,14,1989
노원구,하계동,건영,45.55,202203,15,59300,13,1988
노원구,중계동,주공2,44.52,202203,15,48000,6,1992
노원구,공릉동,풍림아파트A,59.94,202203,18,81000,15,2001
노원구,하계동,한신1,27,202203,18,44800,6,1988
노원구,공릉동,태강아파트(아이파크),49.6,202203,19,59000,5,1999
노원구,상계동,은빛1단지,59.95,202203,19,58000,2,1998
노원구,하계동,장미(시영6),54.02,202203,19,67500,5,1989
노원구,상계동,상계주공3(고층),58.01,202203,20,84500,6,1987
노원구,공릉동,풍림아파트A,84.99,202203,21,94500,16,2001
노원구,중계동,롯데(505),54.48,202203,21,67000,4,1989
노원구,상계동,상계주공13(고층),49.94,202203,22,59000,5,1989
노원구,상계동,상계주공7(고층),59.39,202203,22,86500,5,1988
노원구,월계동,꿈의숲SKVIEW,84.95,202203,23,110000,5,2016
노원구,공릉동,비선아파트,48.6,202203,24,56500,3,1999
노원구,공릉동,시영3차(라이프)아파트,39.6,202203,24,49000,12,1994
노원구,공릉동,태강아파트(아이파크),59.34,202203,25,71500,7,1999
노원구,상계동,수락리버시티4단지,59.9,202203,26,57700,4,2009
노원구,중계동,중계그린1단지,39.78,202203,26,56300,6,1990
노원구,월계동,미륭,51.48,202203,26,82200,13,1986
노원구,중계동,중계무지개,39.82,202203,26,58000,8,1991
노원구,상계동,상계주공3(고층),59.2,202203,26,79000,4,1987
노원구,상계동,상계주공16(고층),45.77,202203,26,55000,15,1988
노원구,상계동,한신4차,84.84,202203,26,69000,15,1995
노원구,월계동,우남그랜드,84.73,202203,28,68000,1,2001
노원구,중계동,중계그린1단지,39.78,202203,29,58000,12,1990
노원구,상계동,보람1단지,79.25,202203,29,86000,1,1988
노원구,상계동,상계주공6(고층),41.3,202203,29,63000,6,1988
노원구,중계동,중계그린1단지,44.1,202203,30,60000,8,1990
노원구,공릉동,삼익아파트,51.03,202203,30,54200,4,1995
노원구,중계동,중계그린1단지,49.85,202203,31,61000,7,1990
노원구,상계동,상계주공7(고층),41.3,202203,31,66000,10,1988
노원구,중계동,중계무지개,39.96,202203,31,57500,11,1991
노원구,공릉동,노원프레미어스엠코,84.0261,202204,2,94500,21,2016
노원구,공릉동,태강아파트(아이파크),49.6,202204,2,60000,11,1999
노원구,월계동,사슴3,33.18,202204,4,46000,11,1995
노원구,중계동,경남,84.97,202204,5,99000,9,1989
노원구,상계동,상계주공10(고층),59.28,202204,6,84800,13,1988
노원구,월계동,한진한화그랑빌,59.94,202204,8,79000,4,2002
노원구,월계동,성원(사슴4),49.92,202204,8,58000,7,1995
노원구,공릉동,대아아파트1차,54.08,202204,8,48000,6,1997
노원구,상계동,상계주공12(고층),49.94,202204,9,67900,6,1988
노원구,공릉동,두산힐스빌아파트,60,202204,9,75500,19,2000
노원구,월계동,미륭,51.48,202204,11,83000,8,1986
노원구,공릉동,현대성우아파트,59.98,202204,11,60000,21,2000
노원구,중계동,주공6,44.1,202204,12,57500,11,1993
노원구,중계동,주공2,44.52,202204,14,53500,8,1992
노원구,월계동,한진한화그랑빌,59.94,202204,14,80000,9,2002
노원구,월계동,미성,50.14,202204,14,80000,3,1986
노원구,상계동,상계주공13(고층),45.9,202204,15,52400,4,1989
노원구,상계동,수락산벨리체,114.92,202204,15,98000,3,2000
노원구,중계동,중계그린1단지,39.92,202204,16,55000,3,1990
노원구,중계동,주공6,44.1,202204,16,56400,4,1993
노원구,중계동,주공5,84.79,202204,16,128000,10,1992
노원구,상계동,벽산,46.8,202204,16,52000,14,1989
노원구,공릉동,동부아파트,59.34,202204,18,57700,3,1996
노원구,월계동,미륭,51.48,202204,20,85000,6,1986
노원구,상계동,상계불암대림,59.22,202204,20,55500,3,2000
노원구,상계동,상계주공3(고층),32.39,202204,21,52000,15,1987
노원구,상계동,청암2단지,49.77,202204,22,55000,12,2001
노원구,하계동,건영,45.55,202204,23,58000,8,1988
노원구,하계동,극동,84.91,202204,23,88000,1,1988
노원구,월계동,동신,93.38,202204,25,85000,9,1983
노원구,월계동,미륭,51.48,202204,25,80000,1,1986
노원구,월계동,초안1,49.6,202204,25,47000,8,1998
노원구,하계동,우성,84.91,202204,26,106000,3,1988
노원구,공릉동,풍림아파트A,84.99,202204,27,70000,14,2001
노원구,공릉동,풍림아파트A,59.94,202204,27,75000,10,2001
노원구,상계동,수락리버시티3단지,84.88,202205,1,79500,7,2009
노원구,중계동,상아,72.73,202205,6,83500,11,1989
노원구,공릉동,태강아파트(아이파크),59.34,202205,6,67000,1,1999
노원구,상계동,벽산,46.8,202205,9,48500,6,1989
노원구,상계동,상계주공13(고층),45.55,202205,10,53500,2,1989
노원구,중계동,동진,47.61,202205,10,32000,5,1988
노원구,하계동,청솔(시영7),49.5,202205,10,61000,2,1989
노원구,상계동,상계주공10(고층),59.39,202205,11,75000,6,1988
노원구,중계동,주공2,44.52,202205,12,50000,4,1992
노원구,하계동,청구,70.69,202205,13,83000,11,1988
노원구,상계동,상계주공11(고층),49.94,202205,14,70500,12,1988
노원구,상계동,상계주공14(고층),45.55,202205,16,53800,5,1989
노원구,상계동,은빛1단지,59.95,202205,18,45000,10,1998
노원구,월계동,주공2,59.97,202205,20,71000,6,1992
노원구,상계동,문수해오름,45.57,202205,21,36000,2,2003
노원구,상계동,수락리버시티3단지,84.81,202205,21,75000,7,2009
노원구,월계동,풍림아이원,59.149,202205,23,78700,9,2005
노원구,공릉동,한일휴니스빌,14.925,202205,25,11500,17,2013
노원구,상계동,우림루미아트1,84.887,202205,26,71000,13,2004
노원구,중계동,중계그린1단지,49.5,202205,26,67000,8,1990
노원구,공릉동,태릉해링턴플레이스,59.98,202205,28,87500,7,2022
노원구,상계동,상계주공3(고층),58.01,202205,30,83000,11,1987
노원구,공릉동,태강아파트(아이파크),49.6,202205,31,59800,4,1999
노원구,하계동,장미(시영6),43.56,202205,31,51500,15,1989
노원구,상계동,상계주공7(고층),59.39,202205,31,87000,7,1988
노원구,월계동,풍림아이원,84.303,202206,1,92000,11,2005
노원구,월계동,삼호3,59.22,202206,2,87000,6,1986
노원구,월계동,주공2,44.52,202206,4,50500,4,1992
노원구,상계동,상계주공7(고층),49.94,202206,4,74800,6,1988
노원구,공릉동,비선아파트,48.6,202206,4,55400,14,1999
노원구,월계동,사슴3,33.18,202206,7,46000,9,1995
노원구,중계동,중계그린1단지,39.91,202206,7,52000,1,1990
노원구,상계동,보람1단지,44.33,202206,8,56000,11,1988
노원구,공릉동,동신아파트,114.98,202206,8,93500,23,1999
노원구,하계동,한신1,27,202206,9,43200,10,1988
노원구,월계동,성원(사슴4),49.92,202206,9,58500,12,1995
노원구,하계동,하계1청구,84.6,202206,13,101500,6,1997
노원구,중계동,상아,51.29,202206,14,63000,2,1989
노원구,상계동,노원현대,84.78,202206,14,84700,11,1997
노원구,중계동,상아,51.29,202206,15,58500,1,1989
노원구,상계동,상계주공14(저층),71.89,202206,15,56000,4,1989
노원구,월계동,청백3,49.77,202206,17,50000,4,1998
노원구,중계동,신안,84.93,202206,18,104000,6,1999
노원구,중계동,청구3,84.77,202206,18,125000,3,1996
노원구,중계동,라이프,115.65,202206,18,140000,2,1993
노원구,월계동,현대,59.95,202206,18,83500,6,2000
노원구,상계동,상계주공2(고층),37.46,202206,20,59000,4,1987
노원구,공릉동,태강아파트(아이파크),59.34,202206,21,70500,4,1999
노원구,상계동,상계주공1(고층),32.39,202206,22,51000,7,1988
노원구,상계동,상계주공4(고층),59.28,202206,23,70900,2,1988
노원구,하계동,한신2,35.28,202206,23,40000,6,1988
노원구,월계동,성북맨션,65.35,202206,24,68000,1,1976
노원구,중계동,건영3,84.9,202206,25,122500,5,1995
노원구,공릉동,태강아파트(아이파크),49.6,202206,26,60000,5,1999
노원구,상계동,한신1차,45.44,202206,27,46000,7,1987
노원구,월계동,초안1,49.6,202206,29,39000,1,1998
노원구,중계동,성원2,56.97,202207,2,52500,4,1995
노원구,공릉동,태릉해링턴플레이스,59.98,202207,12,84000,7,2022
노원구,중계동,중계무지개,39.96,202207,13,50000,5,1991
노원구,상계동,상계주공7(고층),41.3,202207,14,68900,10,1988
노원구,공릉동,진명비베레,13.9092,202207,15,8400,2,2012
노원구,공릉동,공릉동한보에센시티아파트,114.84,202207,17,80000,1,2000
노원구,중계동,롯데우성,115.26,202207,19,137500,14,1993
노원구,월계동,대동,59.76,202208,3,58000,5,1997
노원구,상계동,벽산,46.8,202208,4,47000,11,1989
노원구,하계동,장미(시영6),54.02,202208,9,60000,2,1989
노원구,상계동,노원현대,84.78,202208,10,79000,6,1997
노원구,월계동,세양청마루,84.957,202208,12,74000,8,2005
노원구,월계동,미륭,51.48,202208,12,75000,2,1986
노원구,상계동,상계주공7(고층),49.94,202208,12,78000,3,1988
노원구,상계동,은빛1단지,49.77,202208,20,41500,15,1998
노원구,공릉동,삼익아파트,51.03,202208,21,50000,9,1995
노원구,상계동,청암2단지,49.77,202208,23,49000,8,2001
노원구,공릉동,공릉동한보에센시티아파트,114.84,202208,23,88000,13,2000
노원구,공릉동,비선아파트,48.93,202208,25,46300,1,1999
노원구,상계동,상계주공10(고층),45.9,202208,29,52250,6,1988
노원구,하계동,한신1,44.52,202208,30,50500,6,1988
노원구,하계동,장미(시영6),54.02,202208,30,65500,14,1989
노원구,상계동,상계주공1(고층),60.5,202209,4,64000,8,1988
노원구,상계동,소담빌,14.65,202209,5,11000,5,2014
노원구,월계동,미성,50.14,202209,7,64500,9,1986
노원구,하계동,장미(시영6),43.41,202209,7,51000,10,1989
노원구,중계동,주공5,44.52,202209,8,54000,12,1992
노원구,상계동,상계우방유쉘,84.94,202209,13,59000,18,2000
노원구,공릉동,공릉동한보에센시티아파트,84.93,202209,17,65000,7,2000
노원구,상계동,보람1단지,68.99,202209,19,63000,14,1988
노원구,상계동,코오롱,84.9,202209,28,80000,15,1997
노원구,상계동,보람1단지,44.33,202209,29,40000,10,1988
노원구,상계동,보람1단지,44.33,202209,29,40000,10,1988
노원구,하계동,한신동성,112.24,202209,29,103000,7,1993
노원구,공릉동,동부아파트,114.17,202210,4,85000,8,1996
노원구,상계동,보람1단지,54.59,202210,6,50000,3,1988
노원구,중계동,주공5,44.94,202210,6,40300,4,1992
노원구,공릉동,진명비베레,13.0588,202210,9,9000,3,2012
노원구,공릉동,대아2차아파트,84.87,202210,14,70000,3,2000
노원구,중계동,상아,114.57,202210,20,75000,4,1989
노원구,상계동,소담빌,14.65,202210,24,12000,9,2014
노원구,상계동,상계우방유쉘,84.94,202210,26,62000,18,2000
노원구,월계동,월계센트럴아이파크,84.99,202210,28,75000,19,2020
노원구,상계동,상계주공7(고층),49.94,202211,3,61000,2,1988
노원구,상계동,미라보(성림),60,202211,4,42500,14,2006
노원구,상계동,상계주공6(고층),32.39,202211,7,42000,15,1988
노원구,중계동,청구3,84.77,202211,9,101000,6,1996
노원구,공릉동,풍림아파트A,84.99,202211,10,83000,9,2001
노원구,상계동,포레나노원,59.9428,202211,11,77000,28,2020
노원구,상계동,상계주공6(고층),58.01,202211,16,57000,1,1988
노원구,상계동,상계주공6(고층),59.39,202211,23,51000,12,1988
노원구,중계동,건영3,84.9,202211,24,100000,10,1995
노원구,공릉동,동부아파트,59.34,202211,24,47500,13,1996
노원구,상계동,상계주공3(고층),68.86,202211,29,69000,15,1987
노원구,공릉동,테라파크뷰,78.06,202211,29,99000,10,2022
노원구,중계동,현대1(4차),84.99,202211,30,72100,4,1993
노원구,상계동,상계주공6(고층),58.01,202212,2,52000,14,1988
노원구,하계동,현대,84.96,202212,2,70000,1,1988
노원구,공릉동,광덕파크빌아파트,84.69,202212,2,48500,8,2003
노원구,상계동,보람1단지,54.59,202212,3,50000,6,1988
노원구,하계동,학여울청구,59.4,202212,3,54000,6,1999
노원구,상계동,상계주공4(고층),32.39,202212,6,36000,13,1988
노원구,상계동,상계주공9(고층),49.94,202212,6,48750,15,1988
노원구,상계동,상계주공3(고층),84.2,202212,9,80000,9,1987
노원구,상계동,보람1단지,44.33,202212,10,41500,3,1988
노원구,상계동,상계주공16(고층),59.39,202212,13,49000,7,1988
노원구,월계동,삼호3,59.22,202212,15,51000,9,1986
노원구,공릉동,풍림아파트A,59.94,202212,16,70800,19,2001
노원구,공릉동,67디벨리움,17.27,202212,19,17000,12,2016
노원구,월계동,한진한화그랑빌,84.97,202212,23,70000,21,2002
노원구,월계동,한진한화그랑빌,84.97,202212,23,65000,9,2002
노원구,공릉동,삼익아파트,114.88,202212,24,67000,7,1995
노원구,상계동,상계주공14(고층),45.55,202212,26,39000,9,1989
노원구,상계동,성원상떼빌,59.93,202212,27,36000,2,1999
노원구,상계동,상계주공6(고층),38,202212,27,42000,9,1988
노원구,중계동,건영3,84.9,202212,30,95000,7,1995
도봉구,창동,창동주공3단지(해등마을),49.94,202201,1,75500,11,1990
도봉구,쌍문동,신원2,84.99,202201,7,64000,7,1998
도봉구,창동,창동주공2단지,36.34,202201,12,59500,12,1990
도봉구,창동,새울아파트,84.78,202201,20,38000,6,2006
도봉구,방학동,방학동삼성래미안1,118.381,202201,26,103000,11,2002
도봉구,쌍문동,금호2,84.46,202201,28,67000,13,1991
도봉구,창동,창동주공4단지,41.3,202202,4,57000,7,1991
도봉구,창동,주공17단지,36.16,202202,10,51500,8,1989
도봉구,쌍문동,삼익세라믹,58.77,202202,11,55000,12,1988
도봉구,도봉동,서원,59.76,202202,12,50000,3,1996
도봉구,방학동,대원그린아파트,46.86,202202,17,33300,8,1987
도봉구,방학동,방학동삼성래미안1,134.981,202203,5,135000,9,2002
도봉구,도봉동,서원,40.02,202203,5,40000,10,1996
도봉구,쌍문동,한양6,83.86,202203,8,69000,13,2002
도봉구,방학동,우성아파트2,84.98,202203,9,58000,1,1993
도봉구,창동,주공17단지,36.16,202203,14,49950,10,1989
도봉구,창동,주공19단지(창동리버타운),68.86,202203,15,87000,15,1988
도봉구,창동,신창,49.77,202203,16,47000,9,1998
도봉구,도봉동,도봉파크빌3,84.166,202203,17,65000,14,2002
도봉구,창동,주공19단지(창동리버타운),61.52,202203,18,99800,10,1988
도봉구,쌍문동,청구,84.63,202203,19,69000,9,1996
도봉구,창동,창동주공3단지(해등마을),58.01,202203,21,80000,14,1990
도봉구,창동,창동주공3단지(해등마을),49.94,202203,22,72000,9,1990
도봉구,도봉동,한신,84.94,202203,25,73000,12,1995
도봉구,창동,창동주공3단지(해등마을),58.01,202203,29,80000,6,1990
도봉구,방학동,퍼스티안,13.6794,202203,29,9850,13,2013
도봉구,방학동,퍼스티안,13.6794,202203,29,10000,7,2013
도봉구,쌍문동,북한산코오롱하늘채,84.98,202204,4,80700,14,2014
도봉구,창동,새울(715-25),42.32,202204,6,27000,4,2014
도봉구,창동,창동주공3단지(해등마을),49.94,202204,9,75400,2,1990
도봉구,방학동,신동아아파트4,59.92,202204,11,46000,3,1995
도봉구,창동,주공17단지,36.16,202204,11,50300,6,1989
